"Time","Temperature","Heat flow","Heat","Normalized_heat_flow","Normalized heat","Room Temperature","Ampoule A Temperature","Ampoule B Temperature","Time markers"
374821.833637238,75.0000000411515,1.10519198065967E-05,2.08478807888573,0.00110519198065967,208.478807888573,28.5730699503609,75.0001371529817,75.0000491713379,""
374879.679553747,75.00000016443,1.1054575187116E-05,2.08542751127249,0.0011054575187116,208.542751127249,28.5130149336993,75.0001337990898,75.0000457785974,""
374937.524470329,75.0000002877063,1.10572305217343E-05,2.08606693260599,0.00110572305217343,208.606693260599,28.4919930707157,75.0001295129458,75.0000414659357,""
374995.36938715,75.0000002443762,1.10605976288597E-05,2.08670672622191,0.00110605976288597,208.670672622191,28.4758443191929,75.0001252268017,75.0000371532739,""
375053.21430397,75.0000001126712,1.10643433288073E-05,2.087346717854,0.00110643433288073,208.7346717854,28.4803643407498,75.0001301032353,75.0000419921742,""
375111.061220407,74.9999999809616,1.10680891582384E-05,2.08798673160968,0.00110680891582384,208.798673160968,28.4874650785967,75.0001349799958,75.0000468314,""
375168.90613699,75.0000000881642,1.10732679317338E-05,2.08862723293645,0.00110732679317338,208.862723293645,28.4992607738318,75.0001358613701,75.000047671458,""
375226.752053738,75.0000003734158,1.10795175250488E-05,2.08926812616147,0.00110795175250488,208.926812616147,28.5116426680396,75.0001367427596,75.0000485115305,""
375284.596970558,75.0000006586626,1.1085767010333E-05,2.08990900830798,0.0011085767010333,208.990900830798,28.5219316956842,75.0001365438257,75.0000482500283,""
375342.441887379,75.0000003331023,1.10932284956091E-05,2.09055054623816,0.00110932284956091,209.055054623816,28.5319595955559,75.0001363448918,75.000047988526,""
375400.286804199,74.9999993782539,1.11019417720845E-05,2.09119276148204,0.00111019417720845,209.119276148205,28.5384599960038,75.000137807064,75.0000493808546,""
375458.133720398,74.9999984233725,1.11106553497296E-05,2.09183499892376,0.00111106553497296,209.183499892376,28.5445204334516,75.0001392693154,75.0000507732599,""
375515.97863698,74.9999981838721,1.11168828477434E-05,2.09247763160042,0.00111168828477434,209.247763160042,28.5573783367249,75.0001366171821,75.0000480465856,""
