t; T; m; Hf; dT
101.6043;535.3385;0.7136475;-31.02975;0.8894524
101.6127;535.3770;0.7135432;-31.03629;0.8889706
101.6210;535.4166;0.7133799;-31.04270;0.8884988
101.6293;535.4562;0.7132847;-31.04968;0.8879975
101.6377;535.4976;0.7133040;-31.05648;0.8875080
101.6460;535.5419;0.7133770;-31.06284;0.8870449
101.6543;535.5858;0.7133637;-31.06874;0.8866020
101.6627;535.6242;0.7132636;-31.07492;0.8861376
101.6710;535.6656;0.7131204;-31.08051;0.8857087
101.6793;535.7074;0.7130215;-31.08734;0.8852181
101.6877;535.7496;0.7129460;-31.09368;0.8847535
101.6960;535.7903;0.7129131;-31.09984;0.8842955
101.7043;535.8292;0.7128544;-31.10553;0.8838589
101.7127;535.8706;0.7127300;-31.11042;0.8834650
101.7210;535.9114;0.7125438;-31.11583;0.8830449
101.7293;535.9534;0.7123742;-31.12132;0.8826222
101.7377;535.9932;0.7123130;-31.12726;0.8821766
101.7460;536.0374;0.7122959;-31.13358;0.8817155
101.7543;536.0785;0.7122912;-31.13981;0.8812551
101.7627;536.1162;0.7122353;-31.14526;0.8808306
101.7710;536.1614;0.7122337;-31.15118;0.8803910
101.7793;536.2039;0.7122650;-31.15664;0.8799707
101.7877;536.2422;0.7122890;-31.16300;0.8795001
101.7960;536.2814;0.7122750;-31.16952;0.8790238
101.8043;536.3228;0.7123042;-31.17583;0.8785605
101.8127;536.3674;0.7123495;-31.18252;0.8780805
101.8210;536.4078;0.7123178;-31.18849;0.8776320
101.8293;536.4551;0.7121955;-31.19461;0.8771828
101.8377;536.4916;0.7120736;-31.20059;0.8767289
101.8460;536.5344;0.7120484;-31.20639;0.8762908
101.8543;536.5716;0.7121040;-31.21193;0.8758605
101.8627;536.6124;0.7121478;-31.21822;0.8753986
101.8710;536.6567;0.7121282;-31.22452;0.8749391
101.8793;536.7000;0.7120761;-31.23071;0.8744816
101.8877;536.7384;0.7119766;-31.23636;0.8740461
101.8960;536.7797;0.7118555;-31.24217;0.8736078
101.9043;536.8218;0.7117706;-31.24825;0.8731559
101.9127;536.8610;0.7117449;-31.25417;0.8727120
101.9210;536.9018;0.7117276;-31.26042;0.8722524
101.9293;536.9432;0.7116392;-31.26705;0.8717742
101.9377;536.9870;0.7114994;-31.27352;0.8713053
101.9460;537.0258;0.7114436;-31.27928;0.8708670
101.9543;537.0672;0.7114951;-31.28476;0.8704454
101.9627;537.1105;0.7115575;-31.29043;0.8700187
101.9710;537.1488;0.7115849;-31.29680;0.8695492
101.9793;537.1880;0.7115988;-31.30262;0.8691102
101.9877;537.2309;0.7116016;-31.30790;0.8687024
101.9960;537.2724;0.7116108;-31.31382;0.8682599
102.0043;537.3145;0.7115784;-31.31957;0.8678269
102.0127;537.3562;0.7115426;-31.32534;0.8673916
102.0210;537.3940;0.7114611;-31.33160;0.8669282
102.0293;537.4362;0.7113794;-31.33805;0.8664618
102.0377;537.4787;0.7113582;-31.34475;0.8659813
102.0460;537.5184;0.7113700;-31.35118;0.8655126
102.0543;537.5625;0.7113961;-31.35735;0.8650608
102.0627;537.6016;0.7113550;-31.36350;0.8646031
102.0710;537.6434;0.7113071;-31.37046;0.8641079
102.0793;537.6840;0.7112705;-31.37649;0.8636601
102.0877;537.7259;0.7112780;-31.38180;0.8632488
102.0960;537.7678;0.7112506;-31.38700;0.8628430
102.1043;537.8090;0.7111786;-31.39276;0.8624082
102.1127;537.8500;0.7110810;-31.39874;0.8619614
102.1210;537.8898;0.7109749;-31.40408;0.8615461
102.1293;537.9355;0.7109238;-31.40950;0.8611328
102.1377;537.9721;0.7108609;-31.41482;0.8607150
102.1460;538.0135;0.7108026;-31.42036;0.8602926
102.1543;538.0570;0.7107696;-31.42562;0.8598859
102.1627;538.0974;0.7107657;-31.43078;0.8594801
102.1710;538.1387;0.7107482;-31.43680;0.8590328
102.1793;538.1786;0.7107496;-31.44270;0.8585898
102.1877;538.2193;0.7107270;-31.44800;0.8581794
102.1960;538.2616;0.7107161;-31.45362;0.8577540
102.2043;538.3011;0.7107142;-31.45952;0.8573120
102.2127;538.3442;0.7107394;-31.46558;0.8568658
102.2210;538.3865;0.7107569;-31.47183;0.8564084
102.2293;538.4285;0.7107055;-31.47762;0.8559731
102.2377;538.4706;0.7105806;-31.48337;0.8555395
102.2460;538.5132;0.7104718;-31.48950;0.8550872
102.2543;538.5543;0.7104850;-31.49548;0.8546418
102.2627;538.5918;0.7105408;-31.50114;0.8542069
102.2710;538.6314;0.7105681;-31.50674;0.8537795
102.2793;538.6734;0.7104099;-31.51230;0.8533570
102.2877;538.7162;0.7101582;-31.51787;0.8529347
102.2960;538.7576;0.7099094;-31.52318;0.8525226
102.3043;538.7989;0.7098120;-31.52848;0.8521126
102.3127;538.8380;0.7098618;-31.53424;0.8516774
102.3210;538.8809;0.7098994;-31.54024;0.8512353
102.3293;538.9222;0.7098212;-31.54547;0.8508296
102.3377;538.9610;0.7095964;-31.55066;0.8504242
102.3460;539.0057;0.7094071;-31.55650;0.8499926
102.3543;539.0470;0.7093872;-31.56159;0.8495914
102.3627;539.0870;0.7095539;-31.56669;0.8491894
102.3710;539.1300;0.7097250;-31.57166;0.8487969
102.3793;539.1699;0.7097671;-31.57709;0.8483790
102.3877;539.2176;0.7096597;-31.58235;0.8479766
102.3960;539.2560;0.7095519;-31.58736;0.8475749
102.4043;539.2963;0.7095398;-31.59220;0.8471856
102.4127;539.3380;0.7095422;-31.59826;0.8467369
102.4210;539.3810;0.7094480;-31.60373;0.8463180
102.4293;539.4199;0.7092774;-31.60867;0.8459212
102.4377;539.4628;0.7091387;-31.61478;0.8454725
102.4460;539.5028;0.7091168;-31.62107;0.8450097
102.4543;539.5430;0.7091930;-31.62680;0.8445770
102.4627;539.5824;0.7092366;-31.63234;0.8441528
102.4710;539.6268;0.7092056;-31.63798;0.8437309
102.4793;539.6675;0.7090738;-31.64408;0.8432816
102.4877;539.7090;0.7089106;-31.64983;0.8428504
102.4960;539.7532;0.7088219;-31.65458;0.8424715
102.5043;539.7922;0.7088532;-31.65957;0.8420745
102.5127;539.8313;0.7088706;-31.66502;0.8416562
102.5210;539.8724;0.7087682;-31.67020;0.8412538
102.5293;539.9160;0.7085606;-31.67537;0.8408545
102.5377;539.9572;0.7083881;-31.68042;0.8404566
102.5460;539.9996;0.7083835;-31.68570;0.8400491
102.5543;540.0403;0.7084702;-31.69109;0.8396332
102.5627;540.0812;0.7084942;-31.69583;0.8392516
102.5710;540.1212;0.7084000;-31.70131;0.8388314
102.5793;540.1672;0.7082946;-31.70725;0.8383960
102.5877;540.2078;0.7082769;-31.71344;0.8379406
102.5960;540.2467;0.7083015;-31.71926;0.8375019
102.6043;540.2925;0.7083020;-31.72509;0.8370694
102.6127;540.3321;0.7082036;-31.73050;0.8366512
102.6210;540.3689;0.7080758;-31.73594;0.8362296
102.6293;540.4149;0.7079761;-31.74154;0.8358111
102.6377;540.4562;0.7079693;-31.74686;0.8353995
102.6460;540.4946;0.7080674;-31.75188;0.8350018
102.6543;540.5390;0.7081801;-31.75704;0.8346022
102.6627;540.5818;0.7081884;-31.76242;0.8341894
102.6710;540.6211;0.7080985;-31.76747;0.8337914
102.6793;540.6620;0.7080525;-31.77258;0.8333905
102.6877;540.7033;0.7080634;-31.77810;0.8329716
102.6960;540.7440;0.7081035;-31.78316;0.8325753
102.7043;540.7849;0.7080716;-31.78834;0.8321720
102.7127;540.8339;0.7079711;-31.79376;0.8317641
102.7210;540.8708;0.7078985;-31.79916;0.8313445
102.7293;540.9108;0.7078828;-31.80530;0.8308911
102.7377;540.9550;0.7079304;-31.81088;0.8304715
102.7460;540.9966;0.7080042;-31.81606;0.8300684
102.7543;541.0352;0.7080451;-31.82159;0.8296453
102.7627;541.0780;0.7080618;-31.82712;0.8292264
102.7710;541.1187;0.7080537;-31.83266;0.8288048
102.7793;541.1598;0.7080056;-31.83865;0.8283606
102.7877;541.2012;0.7079062;-31.84461;0.8279184
102.7960;541.2418;0.7077506;-31.85009;0.8275020
102.8043;541.2859;0.7075012;-31.85570;0.8270824
102.8127;541.3302;0.7072962;-31.86074;0.8266888
102.8210;541.3682;0.7072306;-31.86624;0.8262664
102.8293;541.4113;0.7072716;-31.87220;0.8258274
102.8377;541.4541;0.7073318;-31.87771;0.8254090
102.8460;541.4921;0.7073210;-31.88356;0.8249684
102.8543;541.5321;0.7073022;-31.88935;0.8245343
102.8627;541.5766;0.7073495;-31.89500;0.8241125
102.8710;541.6205;0.7073938;-31.90065;0.8236876
102.8793;541.6592;0.7073822;-31.90705;0.8232195
102.8877;541.7010;0.7073188;-31.91330;0.8227638
102.8960;541.7399;0.7072515;-31.91957;0.8223062
102.9043;541.7821;0.7072053;-31.92576;0.8218558
102.9127;541.8248;0.7072012;-31.93187;0.8214095
102.9210;541.8669;0.7071616;-31.93752;0.8209858
102.9293;541.9080;0.7070828;-31.94269;0.8205850
102.9377;541.9504;0.7069680;-31.94750;0.8202011
102.9460;541.9929;0.7068534;-31.95282;0.8197922
102.9543;542.0322;0.7068218;-31.95860;0.8193594
102.9627;542.0723;0.7068366;-31.96345;0.8189740
102.9710;542.1140;0.7068332;-31.96862;0.8185741
102.9793;542.1592;0.7067078;-31.97402;0.8181653
102.9877;542.1972;0.7065352;-31.97930;0.8177536
102.9960;542.2368;0.7064426;-31.98498;0.8173253
103.0043;542.2802;0.7064706;-31.99110;0.8168814
103.0127;542.3206;0.7065022;-31.99729;0.8164288
103.0210;542.3625;0.7064624;-32.00410;0.8159480
103.0293;542.4043;0.7063824;-32.01004;0.8155105
103.0377;542.4440;0.7063282;-32.01546;0.8150966
103.0460;542.4853;0.7063150;-32.02150;0.8146532
103.0543;542.5269;0.7063140;-32.02732;0.8142224
103.0627;542.5690;0.7062786;-32.03352;0.8137720
103.0710;542.6110;0.7061929;-32.03980;0.8133181
103.0793;542.6520;0.7060508;-32.04590;0.8128707
103.0877;542.6926;0.7058747;-32.05198;0.8124242
103.0960;542.7344;0.7056934;-32.05760;0.8120032
103.1043;542.7766;0.7055668;-32.06306;0.8115898
103.1127;542.8158;0.7054639;-32.06875;0.8111622
103.1210;542.8586;0.7053585;-32.07565;0.8106780
103.1293;542.9000;0.7052725;-32.08174;0.8102314
103.1377;542.9410;0.7051903;-32.08804;0.8097747
103.1460;542.9848;0.7051519;-32.09370;0.8093540
103.1543;543.0235;0.7050780;-32.09936;0.8089258
103.1627;543.0650;0.7049780;-32.10515;0.8084961
103.1710;543.1081;0.7049240;-32.11135;0.8080468
103.1793;543.1485;0.7049756;-32.11784;0.8075803
103.1877;543.1915;0.7050494;-32.12396;0.8071347
103.1960;543.2309;0.7050844;-32.13070;0.8066536
103.2043;543.2765;0.7050903;-32.13674;0.8062141
103.2127;543.3142;0.7050538;-32.14268;0.8057718
103.2210;543.3574;0.7050418;-32.14828;0.8053530
103.2293;543.4010;0.7050180;-32.15402;0.8049268
103.2377;543.4392;0.7049960;-32.15972;0.8044968
103.2460;543.4798;0.7049493;-32.16509;0.8040860
103.2543;543.5254;0.7049179;-32.17036;0.8036864
103.2627;543.5642;0.7048745;-32.17621;0.8032485
103.2710;543.6051;0.7048150;-32.18234;0.8028018
103.2793;543.6470;0.7047754;-32.18782;0.8023866
103.2877;543.6856;0.7047482;-32.19300;0.8019850
103.2960;543.7284;0.7047718;-32.19904;0.8015451
103.3043;543.7684;0.7047608;-32.20515;0.8010986
103.3127;543.8101;0.7046819;-32.21154;0.8006416
103.3210;543.8497;0.7045740;-32.21750;0.8002030
103.3293;543.8937;0.7044800;-32.22350;0.7997675
103.3377;543.9328;0.7043903;-32.22935;0.7993332
103.3460;543.9758;0.7043312;-32.23522;0.7989044
103.3543;544.0166;0.7043256;-32.24074;0.7984880
103.3627;544.0582;0.7043338;-32.24613;0.7980806
103.3710;544.0974;0.7042369;-32.25150;0.7976701
103.3793;544.1394;0.7040832;-32.25716;0.7972500
103.3877;544.1787;0.7040444;-32.26374;0.7967798
103.3960;544.2192;0.7041640;-32.26944;0.7963568
103.4043;544.2640;0.7043840;-32.27506;0.7959405
103.4127;544.3066;0.7045284;-32.28081;0.7955145
103.4210;544.3470;0.7045007;-32.28697;0.7950666
103.4293;544.3860;0.7043424;-32.29244;0.7946510
103.4377;544.4301;0.7041794;-32.29823;0.7942266
103.4460;544.4752;0.7040589;-32.30450;0.7937774
103.4543;544.5176;0.7040351;-32.31120;0.7933032
103.4627;544.5597;0.7040514;-32.31694;0.7928740
103.4710;544.6020;0.7040294;-32.32201;0.7924782
103.4793;544.6424;0.7039820;-32.32794;0.7920382
103.4877;544.6856;0.7038800;-32.33404;0.7915919
103.4960;544.7241;0.7037178;-32.34045;0.7911266
103.5043;544.7666;0.7035732;-32.34682;0.7906684
103.5127;544.8080;0.7034418;-32.35340;0.7901978
103.5210;544.8484;0.7033274;-32.35960;0.7897445
103.5293;544.8877;0.7032876;-32.36590;0.7892875
103.5377;544.9318;0.7033068;-32.37210;0.7888422
103.5460;544.9688;0.7032790;-32.37850;0.7883801
103.5543;545.0106;0.7031782;-32.38506;0.7879162
103.5627;545.0522;0.7030820;-32.39150;0.7874580
103.5710;545.0938;0.7030744;-32.39786;0.7870034
103.5793;545.1371;0.7031428;-32.40402;0.7865612
103.5877;545.1750;0.7031457;-32.41018;0.7861124
103.5960;545.2200;0.7031375;-32.41592;0.7856922
103.6043;545.2618;0.7031056;-32.42182;0.7852610
103.6127;545.2988;0.7030688;-32.42750;0.7848335
103.6210;545.3394;0.7030578;-32.43318;0.7844124
103.6293;545.3826;0.7030661;-32.43925;0.7839746
103.6377;545.4216;0.7030411;-32.44470;0.7835602
103.6460;545.4600;0.7029835;-32.45081;0.7831160
103.6543;545.5063;0.7028962;-32.45746;0.7826538
103.6627;545.5464;0.7028924;-32.46308;0.7822338
103.6710;545.5862;0.7029726;-32.46882;0.7818086
103.6793;545.6256;0.7030372;-32.47498;0.7813630
103.6877;545.6694;0.7029971;-32.48125;0.7809170
103.6960;545.7100;0.7028801;-32.48734;0.7804766
103.7043;545.7500;0.7027949;-32.49383;0.7800134
103.7127;545.7914;0.7028612;-32.50050;0.7795447
103.7210;545.8329;0.7030028;-32.50678;0.7790957
103.7293;545.8758;0.7029850;-32.51264;0.7786664
103.7377;545.9190;0.7027462;-32.51832;0.7782462
103.7460;545.9600;0.7024390;-32.52430;0.7778101
103.7543;546.0004;0.7023322;-32.53037;0.7773679
103.7627;546.0406;0.7024298;-32.53613;0.7769406
103.7710;546.0834;0.7025960;-32.54232;0.7764950
103.7793;546.1217;0.7026510;-32.54838;0.7760520
103.7877;546.1680;0.7024515;-32.55393;0.7756420
103.7960;546.2108;0.7021549;-32.55935;0.7752338
103.8043;546.2502;0.7019898;-32.56490;0.7748141
103.8127;546.2910;0.7020954;-32.57102;0.7743687
103.8210;546.3310;0.7023034;-32.57754;0.7739050
103.8293;546.3726;0.7023255;-32.58424;0.7734332
103.8377;546.4162;0.7021174;-32.59070;0.7729764
103.8460;546.4568;0.7018360;-32.59723;0.7725110
103.8543;546.4956;0.7016544;-32.60340;0.7720630
103.8627;546.5422;0.7015650;-32.60998;0.7716015
103.8710;546.5834;0.7015659;-32.61650;0.7711374
103.8793;546.6239;0.7015082;-32.62288;0.7706804
103.8877;546.6676;0.7013906;-32.62985;0.7701978
103.8960;546.7082;0.7012645;-32.63584;0.7697599
103.9043;546.7474;0.7012788;-32.64098;0.7693612
103.9127;546.7873;0.7014038;-32.64680;0.7689320
103.9210;546.8280;0.7014719;-32.65326;0.7684708
103.9293;546.8722;0.7014021;-32.65994;0.7680043
103.9377;546.9112;0.7012694;-32.66588;0.7675679
103.9460;546.9539;0.7011402;-32.67166;0.7671442
103.9543;546.9962;0.7010616;-32.67772;0.7667062
103.9627;547.0378;0.7009432;-32.68366;0.7662735
103.9710;547.0770;0.7007856;-32.69000;0.7658194
103.9793;547.1222;0.7006100;-32.69644;0.7653668
103.9877;547.1602;0.7004546;-32.70310;0.7648937
103.9960;547.2030;0.7004162;-32.70926;0.7644516
104.0043;547.2408;0.7004324;-32.71477;0.7640360
104.0127;547.2859;0.7003984;-32.72075;0.7636056
104.0210;547.3268;0.7003594;-32.72686;0.7631624
104.0293;547.3671;0.7004124;-32.73300;0.7627186
104.0377;547.4100;0.7004746;-32.73942;0.7622634
104.0460;547.4505;0.7005162;-32.74564;0.7618170
104.0543;547.4926;0.7004206;-32.75145;0.7613904
104.0627;547.5324;0.7002838;-32.75727;0.7609628
104.0710;547.5729;0.7001934;-32.76330;0.7605259
104.0793;547.6156;0.7002109;-32.76956;0.7600799
104.0877;547.6599;0.7003241;-32.77542;0.7596534
104.0960;547.7012;0.7004102;-32.78134;0.7592200
104.1043;547.7395;0.7003370;-32.78750;0.7587744
104.1127;547.7812;0.7001628;-32.79359;0.7583340
104.1210;547.8234;0.7001465;-32.79950;0.7579047
104.1293;547.8628;0.7003315;-32.80570;0.7574574
104.1377;547.9047;0.7005550;-32.81176;0.7570210
104.1460;547.9491;0.7005825;-32.81834;0.7565600
104.1543;547.9888;0.7004036;-32.82490;0.7560930
104.1627;548.0332;0.7001745;-32.83133;0.7556391
104.1710;548.0718;0.7000876;-32.83792;0.7551714
104.1793;548.1114;0.7001980;-32.84430;0.7547178
104.1877;548.1572;0.7003704;-32.85086;0.7542590
104.1960;548.1944;0.7004263;-32.85744;0.7537901
104.2043;548.2388;0.7003290;-32.86389;0.7533365
104.2127;548.2795;0.7002320;-32.87010;0.7528894
104.2210;548.3176;0.7002280;-32.87599;0.7524551
104.2293;548.3600;0.7002986;-32.88165;0.7520403
104.2377;548.4006;0.7003509;-32.88774;0.7516012
104.2460;548.4441;0.7002735;-32.89456;0.7511303
104.2543;548.4862;0.7000840;-32.90114;0.7506682
104.2627;548.5256;0.6998572;-32.90706;0.7502350
104.2710;548.5650;0.6996874;-32.91363;0.7497716
104.2793;548.6106;0.6995845;-32.92067;0.7492912
104.2877;548.6494;0.6994774;-32.92737;0.7488189
104.2960;548.6924;0.6993860;-32.93396;0.7483588
104.3043;548.7320;0.6993531;-32.94103;0.7478691
104.3127;548.7746;0.6993500;-32.94838;0.7473697
104.3210;548.8168;0.6992803;-32.95495;0.7469070
104.3293;548.8593;0.6991090;-32.96110;0.7464660
104.3377;548.8988;0.6989294;-32.96709;0.7460308
104.3460;548.9400;0.6989057;-32.97316;0.7455925
104.3543;548.9824;0.6990216;-32.97932;0.7451511
104.3627;549.0255;0.6991810;-32.98505;0.7447319
104.3710;549.0672;0.6992621;-32.99098;0.7443009
104.3793;549.1062;0.6991145;-32.99739;0.7438432
104.3877;549.1479;0.6989053;-33.00398;0.7433803
104.3960;549.1868;0.6987852;-33.01044;0.7429203
104.4043;549.2300;0.6987722;-33.01683;0.7424707
104.4127;549.2704;0.6988043;-33.02386;0.7419852
104.4210;549.3124;0.6987182;-33.03094;0.7414990
104.4293;549.3512;0.6986238;-33.03857;0.7409830
104.4377;549.3943;0.6986480;-33.04556;0.7405032
104.4460;549.4374;0.6987808;-33.05159;0.7400722
104.4543;549.4774;0.6988539;-33.05822;0.7396070
104.4627;549.5199;0.6988355;-33.06446;0.7391639
104.4710;549.5632;0.6987590;-33.07086;0.7387129
104.4793;549.6034;0.6987470;-33.07738;0.7382514
104.4877;549.6476;0.6988899;-33.08386;0.7377961
104.4960;549.6864;0.6990540;-33.08998;0.7373532
104.5043;549.7297;0.6990325;-33.09616;0.7369124
104.5127;549.7700;0.6987950;-33.10165;0.7365012
104.5210;549.8120;0.6986685;-33.10719;0.7360900
104.5293;549.8563;0.6988803;-33.11405;0.7356162
104.5377;549.8976;0.6992806;-33.12014;0.7351757
104.5460;549.9382;0.6995581;-33.12664;0.7347144
104.5543;549.9766;0.6995337;-33.13236;0.7342920
104.5627;550.0226;0.6992942;-33.13822;0.7338709
104.5710;550.0621;0.6990184;-33.14418;0.7334366
104.5793;550.0996;0.6988514;-33.14994;0.7330109
104.5877;550.1396;0.6988342;-33.15616;0.7325669
104.5960;550.1814;0.6987952;-33.16338;0.7320768
104.6043;550.2188;0.6985190;-33.17030;0.7315962
104.6127;550.2625;0.6980361;-33.17722;0.7311240
104.6210;550.3038;0.6977657;-33.18395;0.7306587
104.6293;550.3445;0.6978266;-33.19026;0.7302142
104.6377;550.3880;0.6979486;-33.19684;0.7297572
104.6460;550.4290;0.6978197;-33.20306;0.7293165
104.6543;550.4706;0.6975415;-33.20923;0.7288788
104.6627;550.5140;0.6974268;-33.21562;0.7284312
104.6710;550.5547;0.6976875;-33.22210;0.7279739
104.6793;550.5909;0.6980929;-33.22796;0.7275432
104.6877;550.6356;0.6982475;-33.23398;0.7271141
104.6960;550.6771;0.6980722;-33.24002;0.7266800
104.7043;550.7149;0.6976731;-33.24648;0.7262220
104.7127;550.7566;0.6974205;-33.25308;0.7257620
104.7210;550.7985;0.6974936;-33.26008;0.7252828
104.7293;550.8432;0.6977921;-33.26736;0.7247921
104.7377;550.8838;0.6979988;-33.27458;0.7243000
104.7460;550.9245;0.6979381;-33.28150;0.7238218
104.7543;550.9649;0.6976602;-33.28855;0.7233395
104.7627;551.0068;0.6973990;-33.29496;0.7228881
104.7710;551.0480;0.6973003;-33.30209;0.7224016
104.7793;551.0891;0.6973394;-33.30877;0.7219363
104.7877;551.1326;0.6973447;-33.31522;0.7214850
104.7960;551.1730;0.6972056;-33.32141;0.7210410
104.8043;551.2150;0.6970215;-33.32728;0.7206166
104.8127;551.2545;0.6969343;-33.33293;0.7202000
104.8210;551.2936;0.6969838;-33.33925;0.7197518
104.8293;551.3368;0.6970996;-33.34578;0.7192986
104.8377;551.3780;0.6971802;-33.35155;0.7188790
104.8460;551.4190;0.6971712;-33.35785;0.7184330
104.8543;551.4596;0.6971500;-33.36372;0.7180081
104.8626;551.5021;0.6971038;-33.36965;0.7175832
104.8710;551.5400;0.6970295;-33.37619;0.7171231
104.8793;551.5828;0.6968968;-33.38306;0.7166531
104.8877;551.6254;0.6967737;-33.38966;0.7161960
104.8960;551.6672;0.6967447;-33.39630;0.7157360
104.9043;551.7093;0.6967706;-33.40233;0.7153044
104.9127;551.7520;0.6967872;-33.40795;0.7148931
104.9210;551.7941;0.6967319;-33.41352;0.7144841
104.9293;551.8340;0.6966837;-33.41933;0.7140600
104.9377;551.8770;0.6966386;-33.42529;0.7136334
104.9460;551.9164;0.6965241;-33.43118;0.7132049
104.9543;551.9624;0.6963769;-33.43658;0.7128075
104.9627;552.0012;0.6962859;-33.44242;0.7123788
104.9710;552.0428;0.6962330;-33.44839;0.7119490
104.9793;552.0810;0.6961300;-33.45434;0.7115166
104.9876;552.1226;0.6960194;-33.46079;0.7110639
104.9960;552.1654;0.6959375;-33.46704;0.7106239
105.0043;552.2060;0.6959075;-33.47357;0.7101675
105.0127;552.2488;0.6958756;-33.47956;0.7097406
105.0210;552.2862;0.6958336;-33.48554;0.7093071
105.0293;552.3310;0.6958650;-33.49188;0.7088655
105.0377;552.3701;0.6959281;-33.49830;0.7084134
105.0460;552.4123;0.6959648;-33.50394;0.7080040
105.0543;552.4560;0.6959474;-33.51041;0.7075556
105.0627;552.4958;0.6959024;-33.51678;0.7071040
105.0710;552.5402;0.6957757;-33.52246;0.7066947
105.0793;552.5760;0.6955718;-33.52842;0.7062592
105.0877;552.6201;0.6954169;-33.53475;0.7058175
105.0960;552.6644;0.6954001;-33.54110;0.7053732
105.1043;552.7018;0.6954263;-33.54733;0.7049274
105.1126;552.7420;0.6953770;-33.55370;0.7044782
105.1210;552.7872;0.6952728;-33.56042;0.7040188
105.1293;552.8259;0.6951657;-33.56726;0.7035437
105.1377;552.8670;0.6951098;-33.57337;0.7031090
105.1460;552.9115;0.6951397;-33.57962;0.7026719
105.1543;552.9495;0.6952226;-33.58560;0.7022397
105.1627;552.9901;0.6952446;-33.59156;0.7018130
105.1710;553.0374;0.6951718;-33.59811;0.7013629
105.1793;553.0760;0.6950098;-33.60474;0.7008996
105.1877;553.1154;0.6949182;-33.61096;0.7004575
105.1960;553.1594;0.6949488;-33.61729;0.7000148
105.2043;553.1985;0.6950456;-33.62324;0.6995850
105.2127;553.2413;0.6950850;-33.62934;0.6991538
105.2210;553.2832;0.6950401;-33.63558;0.6987128
