t; T; m; Hf; dT; uV; Purge
3.029333;43.03648;5.493332;-13.71302;-1.836658;-11.28125;99.94402
3.037666;43.06511;5.493305;-13.71248;-1.836360;-11.28050;100.0420
3.046000;43.09214;5.493272;-13.71198;-1.836069;-11.27979;100.0563
3.054334;43.11919;5.493230;-13.71159;-1.835790;-11.27915;99.97931
3.062666;43.15670;5.493194;-13.71133;-1.835514;-11.27858;99.95556
3.071000;43.18093;5.493183;-13.71129;-1.835263;-11.27817;99.97620
3.079333;43.20858;5.493156;-13.71186;-1.835091;-11.27821;99.97431
3.087666;43.23633;5.493149;-13.71244;-1.834920;-11.27824;100.0966
3.096000;43.26434;5.493152;-13.71298;-1.834744;-11.27825;99.97425
3.104334;43.30036;5.493168;-13.71324;-1.834535;-11.27806;100.0042
3.112666;43.33586;5.493132;-13.71444;-1.834428;-11.27853;100.0051
3.121000;43.36122;5.493085;-13.71544;-1.834299;-11.27886;100.0002
3.129333;43.39112;5.493066;-13.71640;-1.834161;-11.27914;99.96880
3.137666;43.42695;5.493072;-13.71691;-1.833970;-11.27912;99.98778
3.146000;43.46542;5.493106;-13.71756;-1.833791;-11.27918;100.0308
3.154333;43.49675;5.493124;-13.71792;-1.833572;-11.27903;99.95226
3.162666;43.52769;5.493108;-13.71856;-1.833385;-11.27907;100.0285
3.171000;43.55347;5.493076;-13.71919;-1.833194;-11.27910;100.0459
3.179334;43.58352;5.493062;-13.71969;-1.832989;-11.27905;99.95020
3.187666;43.61648;5.493050;-13.72066;-1.832839;-11.27932;100.0284
3.196000;43.65190;5.493058;-13.72132;-1.832656;-11.27939;99.92720
3.204334;43.69700;5.493081;-13.72186;-1.832446;-11.27934;100.0526
3.212666;43.72019;5.493099;-13.72270;-1.832269;-11.27951;99.99918
3.221000;43.75038;5.493072;-13.72356;-1.832099;-11.27969;100.0225
3.229334;43.79062;5.493018;-13.72438;-1.831928;-11.27986;100.0420
3.237666;43.82330;5.492940;-13.72519;-1.831752;-11.28001;99.95259
3.246000;43.86426;5.492913;-13.72604;-1.831576;-11.28018;99.92238
3.254333;43.90018;5.492914;-13.72699;-1.831404;-11.28041;100.0987
3.262666;43.93619;5.492934;-13.72795;-1.831225;-11.28063;99.97186
3.271000;43.96611;5.492946;-13.72903;-1.831059;-11.28094;100.0391
3.279334;43.99996;5.492925;-13.73024;-1.830911;-11.28135;99.94750
3.287666;44.04984;5.492874;-13.73161;-1.830781;-11.28186;100.0358
3.296000;44.08825;5.492810;-13.73275;-1.830613;-11.28220;100.0074
3.304334;44.12570;5.492786;-13.73427;-1.830481;-11.28279;99.93535
3.312666;44.16280;5.492788;-13.73597;-1.830368;-11.28351;100.0417
3.321000;44.19344;5.492840;-13.73784;-1.830278;-11.28436;99.97251
3.329334;44.23178;5.492880;-13.73934;-1.830147;-11.28494;99.99789
3.337666;44.27252;5.492854;-13.74086;-1.830015;-11.28553;99.99618
3.346000;44.30538;5.492804;-13.74248;-1.829897;-11.28620;100.0199
3.354334;44.34358;5.492726;-13.74379;-1.829741;-11.28664;99.94452
3.362666;44.37984;5.492669;-13.74501;-1.829569;-11.28701;100.0182
3.371000;44.42138;5.492664;-13.74638;-1.829418;-11.28750;100.0019
3.379333;44.46004;5.492676;-13.74788;-1.829284;-11.28807;100.0362
3.387666;44.49631;5.492702;-13.74909;-1.829118;-11.28845;100.0049
3.396000;44.53244;5.492699;-13.74987;-1.828905;-11.28852;99.99391
3.404334;44.58034;5.492656;-13.75081;-1.828700;-11.28870;100.0623
3.412666;44.62598;5.492584;-13.75210;-1.828526;-11.28910;99.84594
3.421000;44.66512;5.492572;-13.75334;-1.828347;-11.28948;100.1125
3.429334;44.69888;5.492543;-13.75448;-1.828156;-11.28977;99.94734
3.437666;44.73661;5.492544;-13.75555;-1.827954;-11.29002;100.0283
3.446000;44.78492;5.492586;-13.75668;-1.827755;-11.29030;100.0021
3.454334;44.82453;5.492636;-13.75827;-1.827606;-11.29090;99.99397
3.462666;44.85830;5.492637;-13.75974;-1.827448;-11.29143;100.0098
3.471000;44.90702;5.492600;-13.76149;-1.827315;-11.29214;100.0153
3.479334;44.95684;5.492566;-13.76322;-1.827168;-11.29281;99.93931
3.487666;44.99348;5.492552;-13.76499;-1.827029;-11.29352;100.0693
3.496000;45.03769;5.492593;-13.76663;-1.826878;-11.29415;99.98840
3.504333;45.07271;5.492632;-13.76774;-1.826670;-11.29441;99.97590
3.512666;45.11970;5.492704;-13.76854;-1.826422;-11.29444;100.0130
3.521000;45.15920;5.492763;-13.77013;-1.826259;-11.29501;99.98168
3.529334;45.20321;5.492746;-13.77196;-1.826125;-11.29576;99.98321
3.537666;45.24534;5.492702;-13.77362;-1.825970;-11.29639;100.0308
3.546000;45.28242;5.492668;-13.77579;-1.825873;-11.29738;100.0460
3.554334;45.32222;5.492627;-13.77786;-1.825765;-11.29830;99.96899
3.562666;45.36770;5.492636;-13.78011;-1.825685;-11.29935;99.97910
3.571000;45.41250;5.492650;-13.78193;-1.825553;-11.30010;100.0268
3.579334;45.45299;5.492600;-13.78373;-1.825418;-11.30084;99.95212
3.587666;45.49686;5.492585;-13.78595;-1.825327;-11.30186;99.98109
3.596000;45.53784;5.492512;-13.78841;-1.825265;-11.30305;100.0344
3.604334;45.57970;5.492412;-13.79032;-1.825139;-11.30386;100.0273
3.612666;45.62518;5.492373;-13.79232;-1.825022;-11.30472;99.97712
3.621000;45.67721;5.492334;-13.79419;-1.824887;-11.30549;100.0206
3.629333;45.72414;5.492340;-13.79541;-1.824669;-11.30579;99.98444
3.637666;45.77741;5.492394;-13.79654;-1.824431;-11.30601;100.0407
3.646000;45.81846;5.492359;-13.79767;-1.824190;-11.30622;99.95632
3.654334;45.84929;5.492390;-13.79897;-1.823978;-11.30657;100.0036
3.662666;45.89628;5.492470;-13.80030;-1.823770;-11.30694;100.0601
3.671000;45.94754;5.492422;-13.80164;-1.823559;-11.30731;99.96819
3.679334;45.98941;5.492380;-13.80304;-1.823349;-11.30771;99.95032
3.687666;46.03228;5.492397;-13.80472;-1.823173;-11.30832;100.0508
3.696000;46.08043;5.492414;-13.80642;-1.822997;-11.30893;99.94293
3.704334;46.12265;5.492481;-13.80791;-1.822800;-11.30940;100.0344
3.712666;46.16496;5.492566;-13.80946;-1.822615;-11.30993;100.0523
3.721000;46.21147;5.492544;-13.81081;-1.822414;-11.31031;99.96038
3.729334;46.25494;5.492568;-13.81221;-1.822219;-11.31074;100.0313
3.737666;46.29620;5.492485;-13.81355;-1.822011;-11.31112;100.0072
3.746000;46.34574;5.492407;-13.81462;-1.821769;-11.31130;99.91155
3.754333;46.39119;5.492418;-13.81617;-1.821583;-11.31182;100.0748
3.762666;46.44218;5.492444;-13.81787;-1.821410;-11.31243;99.99481
3.771000;46.48988;5.492484;-13.81904;-1.821174;-11.31268;100.0098
3.779334;46.53408;5.492520;-13.81996;-1.820909;-11.31274;99.95158
3.787666;46.57954;5.492488;-13.82092;-1.820648;-11.31283;100.0135
3.796000;46.62980;5.492391;-13.82191;-1.820386;-11.31293;100.0479
3.804334;46.67424;5.492371;-13.82337;-1.820174;-11.31336;99.94024
3.812666;46.71854;5.492349;-13.82462;-1.819941;-11.31365;99.99566
3.821000;46.76474;5.492387;-13.82580;-1.819697;-11.31388;100.0261
3.829334;46.81702;5.492370;-13.82739;-1.819496;-11.31440;99.95593
3.837666;46.85902;5.492361;-13.82863;-1.819256;-11.31467;99.99601
3.846000;46.90576;5.492489;-13.82956;-1.818984;-11.31472;100.0398
3.854334;46.95339;5.492524;-13.83066;-1.818734;-11.31491;99.94376
3.862666;47.00016;5.492526;-13.83158;-1.818461;-11.31496;100.0357
3.871000;47.04700;5.492539;-13.83290;-1.818232;-11.31528;100.0361
3.879333;47.08540;5.492500;-13.83440;-1.818031;-11.31575;99.96613
3.887666;47.13175;5.492493;-13.83579;-1.817820;-11.31614;100.0127
3.896000;47.18502;5.492515;-13.83690;-1.817570;-11.31634;100.0430
3.904334;47.23076;5.492520;-13.83806;-1.817326;-11.31656;99.97130
3.912666;47.28140;5.492606;-13.83904;-1.817059;-11.31665;99.92672
3.921000;47.33296;5.492652;-13.84012;-1.816801;-11.31680;100.0589
3.929334;47.38008;5.492566;-13.84151;-1.816576;-11.31717;99.98687
3.937666;47.42258;5.492541;-13.84270;-1.816329;-11.31740;100.0096
3.946000;47.47584;5.492512;-13.84407;-1.816104;-11.31776;99.96785
3.954334;47.52368;5.492481;-13.84503;-1.815826;-11.31783;100.0127
3.962666;47.57040;5.492535;-13.84593;-1.815539;-11.31784;100.0654
3.971000;47.61967;5.492588;-13.84692;-1.815258;-11.31792;99.89466
3.979334;47.66992;5.492611;-13.84815;-1.815005;-11.31815;100.0916
3.987666;47.71889;5.492626;-13.84965;-1.814782;-11.31859;99.99668
3.996000;47.76552;5.492587;-13.85088;-1.814531;-11.31883;99.97368
4.004334;47.80942;5.492547;-13.85175;-1.814242;-11.31883;99.95922
4.012666;47.86250;5.492514;-13.85221;-1.813906;-11.31854;99.98129
4.021000;47.91784;5.492480;-13.85298;-1.813600;-11.31845;100.0680
4.029333;47.95709;5.492506;-13.85350;-1.813265;-11.31819;99.96592
4.037666;48.00491;5.492550;-13.85381;-1.812914;-11.31779;100.0227
4.046000;48.05585;5.492582;-13.85400;-1.812544;-11.31730;99.96201
4.054333;48.10629;5.492575;-13.85401;-1.812155;-11.31668;100.0225
4.062667;48.15610;5.492568;-13.85444;-1.811812;-11.31636;99.97700
4.071000;48.20196;5.492559;-13.85460;-1.811441;-11.31585;100.0180
4.079334;48.24778;5.492544;-13.85469;-1.811064;-11.31530;100.0106
4.087666;48.30078;5.492555;-13.85526;-1.810737;-11.31508;100.0003
4.096000;48.34695;5.492584;-13.85601;-1.810429;-11.31498;99.99626
4.104334;48.39716;5.492606;-13.85610;-1.810052;-11.31442;100.0210
4.112666;48.45119;5.492598;-13.85646;-1.809702;-11.31405;100.0156
4.121000;48.50304;5.492547;-13.85691;-1.809354;-11.31373;100.0055
4.129334;48.55014;5.492530;-13.85740;-1.809013;-11.31344;100.0002
4.137666;48.60156;5.492515;-13.85831;-1.808718;-11.31344;99.97262
4.146000;48.65346;5.492496;-13.85842;-1.808331;-11.31288;100.0291
4.154333;48.69533;5.492516;-13.85852;-1.807945;-11.31232;99.97968
4.162666;48.74604;5.492535;-13.85869;-1.807568;-11.31180;99.97938
4.171000;48.79455;5.492526;-13.85884;-1.807188;-11.31127;100.0169
4.179333;48.83950;5.492526;-13.85902;-1.806814;-11.31076;100.0155
4.187667;48.89176;5.492486;-13.85909;-1.806427;-11.31018;100.0305
4.196000;48.93378;5.492437;-13.85939;-1.806069;-11.30976;99.94969
4.204334;48.98484;5.492476;-13.85947;-1.805694;-11.30920;99.98108
4.212666;49.03496;5.492543;-13.85927;-1.805283;-11.30844;100.0419
4.221000;49.08670;5.492568;-13.85869;-1.804831;-11.30741;100.0226
4.229334;49.13166;5.492570;-13.85869;-1.804448;-11.30680;99.92828
4.237666;49.18282;5.492546;-13.85887;-1.804081;-11.30630;100.0216
4.246000;49.23682;5.492454;-13.85912;-1.803717;-11.30584;100.0707
4.254334;49.28129;5.492516;-13.85878;-1.803288;-11.30498;99.95844
4.262666;49.32029;5.492542;-13.85826;-1.802845;-11.30399;99.96499
4.271000;49.37358;5.492602;-13.85840;-1.802477;-11.30347;99.96522
4.279333;49.42511;5.492695;-13.85812;-1.802057;-11.30264;100.0638
4.287666;49.47404;5.492746;-13.85794;-1.801644;-11.30189;100.0119
4.296000;49.52370;5.492666;-13.85808;-1.801273;-11.30136;99.93915
4.304333;49.56781;5.492605;-13.85821;-1.800900;-11.30083;99.99816
4.312667;49.61676;5.492554;-13.85784;-1.800474;-11.29995;99.99369
4.321000;49.66631;5.492510;-13.85710;-1.800008;-11.29881;100.0185
4.329334;49.71664;5.492622;-13.85679;-1.799588;-11.29797;100.0618
4.337666;49.76938;5.492613;-13.85620;-1.799137;-11.29694;99.94195
4.346000;49.81498;5.492682;-13.85549;-1.798666;-11.29581;100.0419
4.354334;49.86052;5.492658;-13.85455;-1.798169;-11.29451;99.97382
4.362666;49.91412;5.492600;-13.85380;-1.797697;-11.29336;99.99045
4.371000;49.95854;5.492455;-13.85319;-1.797243;-11.29230;100.0072
4.379334;50.00292;5.492480;-13.85206;-1.796734;-11.29090;100.0214
4.387666;50.05244;5.492539;-13.85081;-1.796210;-11.28939;99.99828
4.396000;50.10948;5.492684;-13.85031;-1.795768;-11.28842;100.0074
4.404333;50.16431;5.492840;-13.84937;-1.795268;-11.28711;99.98388
4.412666;50.21460;5.492860;-13.84776;-1.794692;-11.28534;100.0545
4.421000;50.25963;5.492836;-13.84678;-1.794192;-11.28402;99.96182
4.429333;50.30754;5.492695;-13.84568;-1.793678;-11.28261;100.0126
4.437667;50.36086;5.492646;-13.84461;-1.793164;-11.28122;99.93804
4.446000;50.40347;5.492645;-13.84341;-1.792640;-11.27974;100.0080
4.454334;50.44841;5.492756;-13.84212;-1.792109;-11.27820;99.99019
4.462666;50.49290;5.492820;-13.84104;-1.791600;-11.27682;100.0159
4.471000;50.54472;5.492882;-13.84015;-1.791111;-11.27556;100.0268
4.479334;50.59512;5.492831;-13.83893;-1.790586;-11.27407;99.94093
4.487666;50.63946;5.492718;-13.83769;-1.790071;-11.27258;100.0343
4.496000;50.69728;5.492636;-13.83601;-1.789505;-11.27079;100.0198
4.504334;50.73530;5.492604;-13.83459;-1.788966;-11.26917;100.0381
4.512666;50.77992;5.492624;-13.83346;-1.788467;-11.26776;99.98243
4.521000;50.82837;5.492698;-13.83218;-1.787954;-11.26626;99.98570
4.529333;50.88329;5.492780;-13.83087;-1.787432;-11.26473;100.0020
4.537666;50.93038;5.492791;-13.82953;-1.786902;-11.26316;99.98388
4.546000;50.97275;5.492730;-13.82788;-1.786339;-11.26138;100.0257
4.554333;51.01593;5.492634;-13.82576;-1.785729;-11.25929;100.0283
4.562667;51.05902;5.492568;-13.82358;-1.785118;-11.25715;99.96085
4.571000;51.10788;5.492566;-13.82210;-1.784586;-11.25552;99.96382
4.579334;51.15256;5.492612;-13.82073;-1.784070;-11.25396;100.0351
4.587666;51.20288;5.492684;-13.81887;-1.783498;-11.25205;99.99981
4.596000;51.25079;5.492769;-13.81682;-1.782901;-11.25001;100.0250
4.604334;51.29878;5.492791;-13.81503;-1.782332;-11.24814;99.96825
4.612666;51.34695;5.492748;-13.81291;-1.781728;-11.24605;99.99274
4.621000;51.39222;5.492684;-13.81064;-1.781110;-11.24386;100.0323
4.629334;51.44070;5.492649;-13.80878;-1.780540;-11.24195;99.96606
4.637666;51.48716;5.492670;-13.80736;-1.780010;-11.24034;99.98519
4.646000;51.53524;5.492735;-13.80587;-1.779472;-11.23869;99.96459
4.654333;51.58052;5.492780;-13.80409;-1.778902;-11.23683;100.0452
4.662666;51.62837;5.492804;-13.80210;-1.778309;-11.23482;100.0039
4.671000;51.67945;5.492758;-13.80019;-1.777722;-11.23286;100.0514
4.679333;51.72617;5.492716;-13.79826;-1.777134;-11.23089;99.95038
4.687667;51.77112;5.492665;-13.79594;-1.776504;-11.22864;99.98969
4.696000;51.81138;5.492630;-13.79364;-1.775883;-11.22643;99.94610
4.704334;51.86269;5.492661;-13.79155;-1.775285;-11.22436;100.0606
4.712666;51.90767;5.492700;-13.78936;-1.774673;-11.22221;100.0181
4.721000;51.96122;5.492698;-13.78688;-1.774030;-11.21986;99.97059
4.729334;52.00017;5.492668;-13.78400;-1.773342;-11.21723;100.0378
4.737666;52.05279;5.492615;-13.78098;-1.772640;-11.21450;100.0024
4.746000;52.09660;5.492575;-13.77850;-1.771995;-11.21215;99.99506
4.754334;52.14300;5.492563;-13.77593;-1.771348;-11.20975;99.92991
4.762666;52.19482;5.492521;-13.77326;-1.770687;-11.20727;99.99282
4.771000;52.23987;5.492535;-13.77033;-1.769995;-11.20460;100.0784
4.779333;52.28199;5.492569;-13.76764;-1.769329;-11.20210;100.0050
4.787666;52.32642;5.492593;-13.76484;-1.768654;-11.19954;99.99769
4.796000;52.36619;5.492582;-13.76180;-1.767958;-11.19680;100.0087
4.804333;52.41653;5.492578;-13.75866;-1.767252;-11.19400;100.0103
4.812667;52.46202;5.492596;-13.75570;-1.766568;-11.19133;99.90543
4.821000;52.50569;5.492604;-13.75300;-1.765911;-11.18884;100.0594
4.829334;52.55124;5.492634;-13.75024;-1.765252;-11.18632;100.0506
4.837666;52.60098;5.492668;-13.74729;-1.764570;-11.18366;99.99528
4.846000;52.65382;5.492768;-13.74468;-1.763924;-11.18123;99.95116
4.854334;52.69700;5.492828;-13.74262;-1.763339;-11.17919;99.99218
4.862666;52.73933;5.492756;-13.73996;-1.762689;-11.17673;99.96741
4.871000;52.78653;5.492644;-13.73737;-1.762045;-11.17432;100.0101
4.879334;52.83086;5.492586;-13.73431;-1.761346;-11.17157;100.0865
4.887666;52.87822;5.492574;-13.73124;-1.760648;-11.16881;99.91772
4.896000;52.92621;5.492588;-13.72830;-1.759960;-11.16614;100.0336
4.904333;52.96900;5.492636;-13.72553;-1.759295;-11.16360;99.94496
4.912666;53.00922;5.492660;-13.72272;-1.758628;-11.16103;100.0220
4.921000;53.05964;5.492700;-13.71975;-1.757941;-11.15835;100.0132
4.929333;53.10402;5.492627;-13.71646;-1.757228;-11.15546;100.0567
4.937667;53.15054;5.492578;-13.71328;-1.756526;-11.15264;99.97554
4.946000;53.18990;5.492634;-13.70999;-1.755811;-11.14974;99.97428
4.954334;53.23924;5.492783;-13.70654;-1.755079;-11.14673;100.0329
4.962666;53.27144;5.492867;-13.70356;-1.754406;-11.14406;100.0185
4.971000;53.31932;5.492918;-13.70030;-1.753704;-11.14120;99.97801
4.979334;53.36790;5.492913;-13.69706;-1.753004;-11.13835;100.0468
4.987666;53.41218;5.492895;-13.69331;-1.752247;-11.13514;99.94770
4.996000;53.45883;5.492867;-13.68943;-1.751474;-11.13184;99.99338
5.004334;53.50390;5.492799;-13.68576;-1.750722;-11.12867;100.0011
5.012666;53.54956;5.492846;-13.68213;-1.749977;-11.12555;100.0150
5.021000;53.59738;5.492870;-13.67825;-1.749204;-11.12225;99.94688
5.029333;53.63826;5.492912;-13.67466;-1.748461;-11.11914;100.0483
5.037666;53.67761;5.492878;-13.67078;-1.747694;-11.11584;99.93282
5.046000;53.71750;5.492852;-13.66669;-1.746897;-11.11239;100.0578
5.054333;53.76995;5.492806;-13.66348;-1.746198;-11.10955;99.97564
5.062667;53.81524;5.492764;-13.65964;-1.745431;-11.10628;100.0392
5.071000;53.85611;5.492710;-13.65618;-1.744705;-11.10326;99.98371
5.079334;53.89790;5.492690;-13.65287;-1.743998;-11.10037;99.99076
5.087666;53.94308;5.492680;-13.64921;-1.743260;-11.09724;100.0460
5.096000;53.98105;5.492639;-13.64562;-1.742531;-11.09415;99.92399
5.104334;54.03664;5.492605;-13.64172;-1.741764;-11.09084;100.0126
5.112666;54.07654;5.492550;-13.63804;-1.741022;-11.08769;100.0041
5.121000;54.12160;5.492490;-13.63440;-1.740279;-11.08455;100.0277
5.129334;54.15640;5.492468;-13.63087;-1.739554;-11.08150;99.95591
5.137666;54.20416;5.492476;-13.62701;-1.738794;-11.07823;100.0036
5.146000;54.24485;5.492489;-13.62329;-1.738052;-11.07505;100.0276
5.154333;54.29003;5.492558;-13.61910;-1.737259;-11.07155;99.98212
5.162666;54.33457;5.492560;-13.61510;-1.736487;-11.06818;100.0082
5.171000;54.38252;5.492560;-13.61120;-1.735719;-11.06486;99.98403
5.179333;54.43283;5.492551;-13.60668;-1.734877;-11.06110;100.0832
5.187667;54.46828;5.492559;-13.60246;-1.734077;-11.05757;99.92887
5.196000;54.51990;5.492524;-13.59796;-1.733244;-11.05383;99.97280
5.204334;54.55234;5.492508;-13.59360;-1.732432;-11.05020;100.0166
5.212666;54.58512;5.492492;-13.58938;-1.731638;-11.04668;100.0218
5.221000;54.63142;5.492530;-13.58469;-1.730796;-11.04283;100.0144
5.229334;54.67562;5.492570;-13.58007;-1.729960;-11.03903;99.94178
5.237666;54.71752;5.492520;-13.57613;-1.729199;-11.03570;99.98199
5.246000;54.76002;5.492500;-13.57175;-1.728391;-11.03207;100.0693
5.254334;54.79890;5.492490;-13.56779;-1.727634;-11.02874;99.98974
5.262666;54.84074;5.492466;-13.56421;-1.726930;-11.02570;100.0497
5.271000;54.88261;5.492429;-13.56030;-1.726184;-11.02241;99.94278
5.279332;54.92793;5.492448;-13.55624;-1.725426;-11.01902;100.0169
5.287666;54.96992;5.492515;-13.55225;-1.724673;-11.01569;100.0118
5.296000;55.01488;5.492578;-13.54866;-1.723955;-11.01261;100.0154
5.304332;55.05574;5.492553;-13.54473;-1.723198;-11.00930;100.0155
5.312668;55.09902;5.492516;-13.54078;-1.722442;-11.00598;99.93926
5.321000;55.13936;5.492550;-13.53630;-1.721629;-11.00228;99.96947
5.329334;55.18170;5.492582;-13.53184;-1.720818;-10.99859;100.0252
5.337666;55.22607;5.492593;-13.52714;-1.719980;-10.99474;100.0108
5.346000;55.26889;5.492627;-13.52268;-1.719165;-10.99105;99.97409
5.354334;55.30838;5.492694;-13.51836;-1.718367;-10.98746;99.99801
5.362666;55.35524;5.492749;-13.51439;-1.717609;-10.98412;100.0524
5.371000;55.39213;5.492730;-13.50996;-1.716800;-10.98045;99.97040
5.379334;55.43448;5.492683;-13.50508;-1.715945;-10.97648;99.97171
5.387666;55.47382;5.492701;-13.50077;-1.715154;-10.97290;100.0990
5.396000;55.51839;5.492734;-13.49664;-1.714386;-10.96946;99.94562
5.404332;55.56069;5.492740;-13.49208;-1.713566;-10.96570;99.97465
5.412666;55.59715;5.492745;-13.48767;-1.712766;-10.96207;100.0279
5.421000;55.63555;5.492734;-13.48326;-1.711972;-10.95844;99.96349
5.429332;55.67404;5.492705;-13.47889;-1.711186;-10.95484;100.0525
5.437668;55.71774;5.492681;-13.47420;-1.710364;-10.95101;100.0542
5.446000;55.75830;5.492682;-13.46916;-1.709504;-10.94694;99.91791
5.454334;55.80407;5.492683;-13.46469;-1.708705;-10.94327;100.0824
5.462666;55.84906;5.492753;-13.46035;-1.707918;-10.93968;99.95380
5.471000;55.88165;5.492782;-13.45558;-1.707086;-10.93580;99.96738
5.479334;55.92188;5.492744;-13.45082;-1.706258;-10.93192;100.0002
5.487666;55.96368;5.492700;-13.44637;-1.705466;-10.92827;99.99503
5.496000;56.00539;5.492727;-13.44165;-1.704645;-10.92442;99.94616
5.504334;56.05131;5.492782;-13.43658;-1.703777;-10.92033;100.0658
5.512666;56.08020;5.492828;-13.43184;-1.702948;-10.91646;100.0270
5.521000;56.12382;5.492829;-13.42756;-1.702175;-10.91292;99.96707
5.529332;56.16880;5.492818;-13.42320;-1.701393;-10.90934;100.0202
5.537666;56.20742;5.492722;-13.41868;-1.700592;-10.90563;99.97944
5.546000;56.25162;5.492706;-13.41389;-1.699766;-10.90174;99.98438
5.554332;56.29184;5.492730;-13.40918;-1.698944;-10.89790;100.0320
5.562668;56.33665;5.492818;-13.40432;-1.698102;-10.89394;99.92860
5.571000;56.37385;5.492885;-13.40003;-1.697325;-10.89040;100.0066
5.579334;56.41360;5.492810;-13.39578;-1.696551;-10.88687;99.98775
5.587666;56.44765;5.492743;-13.39155;-1.695790;-10.88338;100.0159
5.596000;56.48863;5.492649;-13.38659;-1.694945;-10.87937;100.0866
5.604334;56.52550;5.492702;-13.38145;-1.694080;-10.87524;99.89041
5.612666;56.56765;5.492738;-13.37696;-1.693289;-10.87156;100.0989
5.621000;56.61060;5.492910;-13.37239;-1.692490;-10.86782;99.99938
5.629334;56.65351;5.492910;-13.36780;-1.691689;-10.86408;100.0175
5.637666;56.70220;5.492890;-13.36369;-1.690941;-10.86066;99.98566
5.646000;56.73500;5.492766;-13.35946;-1.690184;-10.85717;99.96826
5.654332;56.78399;5.492703;-13.35451;-1.689348;-10.85316;100.0202
